USER_ID,TimeStamp,Minute,Second,UserX,UserY,UserZ,SceneRadius,ObjX,ObjY,ObjZ,ObjRadius,ObjDeltaX,ObjDeltaY,ObjDeltaZ,ObjDeltaRadius,VertexDelta,NgonDelta,TriDelta,NormalDelta,ObjModeState,EditModeState,ModeChanged,UV,ObjectDelta,ModifierDelta,CtrlV,ShiftD,AltD,Merge,Occlusion
b3cef250,1777534098.76,5,46.28,0.87,-1.65,1.18,1.72,0.0,0.0,0.07,1.72,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
b3cef250,1777534099.03,5,46.55,2.48,-5.25,4.12,1.72,0.0,0.0,0.07,1.72,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
b3cef250,1777534099.79,5,47.31,-0.72,-6.14,3.48,1.72,0.0,0.0,0.07,1.72,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
b3cef250,1777534100.03,5,47.55,-3.0,-5.73,2.93,1.72,0.0,0.0,0.07,1.72,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
b3cef250,1777534100.31,5,47.83,-1.41,-2.68,1.26,1.72,0.0,0.0,0.07,1.72,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
b3cef250,1777534100.57,5,48.09,-1.44,-2.67,1.25,1.72,0.0,0.0,0.07,1.72,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
b3cef250,1777534100.83,5,48.35,-1.95,-2.44,1.18,1.72,0.0,0.0,0.07,1.72,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
b3cef250,1777534102.61,5,50.13,-2.04,-2.41,1.14,1.72,0.0,0.0,0.07,1.72,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
b3cef250,1777534102.87,5,50.39,-2.13,-2.39,1.09,1.72,0.0,0.0,0.07,1.72,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
b3cef250,1777534103.12,5,50.64,-1.89,-1.92,0.83,1.72,0.0,0.0,0.07,1.72,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
b3cef250,1777534103.37,5,50.89,-1.68,-1.52,0.61,1.72,0.0,0.0,0.07,1.72,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
b3cef250,1777534103.62,5,51.14,-1.75,-1.53,0.55,1.72,0.0,0.0,0.07,1.72,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
b3cef250,1777534103.88,5,51.4,-1.85,-1.54,0.43,1.72,0.0,0.0,0.07,1.72,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
b3cef250,1777534106.66,5,54.18,-1.85,-1.54,0.43,1.72,0.0,0.0,0.07,1.72,0.0,0.0,0.0,0.0,94,2,2,0,0,1,0,0,0,0,0,0,0,0,0
b3cef250,1777534106.93,5,54.45,-1.85,-1.54,0.43,1.72,0.0,0.0,0.07,1.72,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
b3cef250,1777534107.19,5,54.71,-1.85,-1.54,0.43,1.72,0.0,0.0,0.07,1.72,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
b3cef250,1777534107.44,5,54.96,-1.85,-1.54,0.43,1.72,0.0,0.0,0.07,1.72,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
b3cef250,1777534107.7,5,55.22,-1.85,-1.54,0.43,1.72,0.0,0.0,0.07,1.72,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
b3cef250,1777534107.96,5,55.48,-1.85,-1.54,0.43,1.72,0.0,0.0,0.07,1.72,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
b3cef250,1777534108.22,5,55.74,-1.85,-1.54,0.43,1.72,0.0,0.0,0.07,1.72,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
